iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
RUS,Europe,Russia,2022-01-30,11547333.0,120324.0,89119.857,324060.0,608.0,646.286,79580.384,829.233,614.184,2233.314,4.19,4.454,1.67,,,,,,,,,255296660.0,,1759.42,,657812.0,4.533,0.1355,7.4,tests performed,154084022.0,76555906.0,69704859.0,9957549.0,421691.0,307578.0,106.19,52.76,48.04,6.86,2120.0,119901.0,0.083,48.61,145102755.0,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,,8.05,72.58,0.824,,,,
RUS,Europe,Russia,2022-01-31,11670366.0,123033.0,97477.0,324672.0,612.0,642.0,80428.287,847.903,671.779,2237.532,4.218,4.424,1.65,,,,,,,,,256163244.0,866584.0,1765.392,5.972,749446.0,5.165,0.1301,7.7,tests performed,154374065.0,76585311.0,69815128.0,10107949.0,290043.0,272504.0,106.39,52.78,48.11,6.97,1878.0,105371.0,0.073,48.61,145102755.0,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,,8.05,72.58,0.824,1111864.5,30.34,19.23,7662.60089272599
RUS,Europe,Russia,2022-02-01,11795059.0,124693.0,105687.571,325321.0,649.0,639.571,81287.63,859.343,728.364,2242.004,4.473,4.408,1.63,,,,,,,,,256902042.0,738798.0,1770.484,5.092,822826.0,5.671,0.1284,7.8,tests performed,154723714.0,76663085.0,69967776.0,10227342.0,349649.0,317496.0,106.63,52.83,48.22,7.05,2188.0,112818.0,0.078,48.61,145102755.0,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,,8.05,72.58,0.824,,,,
RUS,Europe,Russia,2022-02-02,11936064.0,141005.0,115249.429,325986.0,665.0,643.143,82259.389,971.76,794.261,2246.587,4.583,4.432,1.6,,,,,,,,,257640418.0,738376.0,1775.572,5.089,850688.0,5.863,0.1355,7.4,tests performed,154892987.0,76732949.0,70013431.0,10281173.0,169273.0,282301.0,106.75,52.88,48.25,7.09,1946.0,101247.0,0.07,48.61,145102755.0,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,,8.05,72.58,0.824,,,,
RUS,Europe,Russia,2022-02-03,12090707.0,154643.0,124754.857,326642.0,656.0,643.857,83325.137,1065.748,859.769,2251.108,4.521,4.437,1.56,,,,,,,,,258652563.0,1012145.0,1782.548,6.975,873154.0,6.017,0.1429,7.0,tests performed,155054047.0,76798119.0,70080049.0,10310626.0,161060.0,269529.0,106.86,52.93,48.3,7.11,1858.0,90029.0,0.062,48.61,145102755.0,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,,8.05,72.58,0.824,,,,
RUS,Europe,Russia,2022-02-04,12257664.0,166957.0,134708.143,327310.0,668.0,644.857,84475.75,1150.612,928.364,2255.712,4.604,4.444,1.52,,,,,,,,,259770678.0,1118115.0,1790.253,7.706,910759.0,6.277,0.1479,6.8,tests performed,155378595.0,76940496.0,70232028.0,10340832.0,324548.0,280112.0,107.08,53.02,48.4,7.13,1930.0,89841.0,0.062,48.61,145102755.0,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,,8.05,72.58,0.824,,,,
RUS,Europe,Russia,2022-02-05,12433643.0,175979.0,143804.857,328014.0,704.0,651.714,85688.538,1212.789,991.055,2260.564,4.852,4.491,1.47,,,,,,,,,,,,,936028.0,6.451,0.1536,6.5,tests performed,155647358.0,77108467.0,70315750.0,10358010.0,268763.0,283575.0,107.27,53.14,48.46,7.14,1954.0,93457.0,0.064,48.61,145102755.0,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,,8.05,72.58,0.824,,,,
RUS,Europe,Russia,2022-02-06,12612259.0,178616.0,152132.286,328664.0,650.0,657.714,86919.501,1230.962,1048.445,2265.043,4.48,4.533,1.43,,,,,,,,,,,,,961298.0,6.625,0.1583,6.3,tests performed,155743283.0,77184494.0,70324784.0,10368913.0,95925.0,237037.0,107.33,53.19,48.47,7.15,1634.0,89798.0,0.062,48.61,145102755.0,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,,8.05,72.58,0.824,,,,
RUS,Europe,Russia,2022-02-07,12782791.0,170532.0,158917.857,329264.0,600.0,656.0,88094.751,1175.25,1095.209,2269.178,4.135,4.521,1.39,,,,,,,,,263153282.0,,1813.565,,998577.0,6.882,0.1591,6.3,tests performed,155777605.0,77197417.0,70341815.0,10373281.0,34322.0,200506.0,107.36,53.2,48.48,7.15,1382.0,87444.0,0.06,35.57,145102755.0,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,,8.05,72.58,0.824,,,,
RUS,Europe,Russia,2022-02-08,12946888.0,164097.0,164547.0,329951.0,687.0,661.429,89225.653,1130.902,1134.003,2273.913,4.735,4.558,1.35,,,,,,,,,,,,,1025124.0,7.065,0.1605,6.2,tests performed,156439421.0,77544208.0,70581582.0,10448718.0,661816.0,245101.0,107.81,53.44,48.64,7.2,1689.0,125875.0,0.087,35.55,145102755.0,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,,8.05,72.58,0.824,,,,
RUS,Europe,Russia,2022-02-09,13128679.0,181791.0,170373.571,330609.0,658.0,660.429,90478.496,1252.843,1174.158,2278.447,4.535,4.551,1.32,,,,,,,,,,,,,1051732.0,7.248,0.162,6.2,tests performed,156758382.0,77653839.0,70701843.0,10537919.0,318961.0,266485.0,108.03,53.52,48.73,7.26,1837.0,131556.0,0.091,35.54,145102755.0,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,,8.05,72.58,0.824,,,,
RUS,Europe,Russia,2022-02-10,13323972.0,195293.0,176180.714,331300.0,691.0,665.429,91824.39,1345.895,1214.179,2283.21,4.762,4.586,1.28,,,,,,,,,,,,,1039229.0,7.162,0.1695,5.9,tests performed,157051145.0,77768184.0,,10634077.0,292763.0,285300.0,108.23,53.6,,7.33,1966.0,138581.0,0.096,35.54,145102755.0,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,,8.05,72.58,0.824,,,,
RUS,Europe,Russia,2022-02-11,13526183.0,202211.0,181217.0,332010.0,710.0,671.429,93217.961,1393.571,1248.887,2288.103,4.893,4.627,1.24,,,,,,,,,266851795.0,,1839.054,,1011588.0,6.972,0.1791,5.6,tests performed,157411762.0,77796829.0,70711072.0,11040933.0,360617.0,290452.0,108.48,53.61,48.73,7.61,2002.0,122333.0,0.084,35.54,145102755.0,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,,8.05,72.58,0.824,,,,
RUS,Europe,Russia,2022-02-12,13728138.0,201955.0,184927.857,332727.0,717.0,673.286,94609.768,1391.807,1274.461,2293.044,4.941,4.64,1.2,,,,,,,,,,,,,967948.0,6.671,0.1911,5.2,tests performed,157657205.0,77847010.0,70894990.0,11052808.0,245443.0,287121.0,108.65,53.65,48.86,7.62,1979.0,105506.0,0.073,35.53,145102755.0,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,,8.05,72.58,0.824,,,,
RUS,Europe,Russia,2022-02-13,13923951.0,195813.0,187384.571,333421.0,694.0,679.571,95959.246,1349.478,1291.392,2297.827,4.783,4.683,1.16,,,,,,,,,,,,,924307.0,6.37,0.2027,4.9,tests performed,157847689.0,77942040.0,70976666.0,11066586.0,190484.0,300629.0,108.78,53.72,48.91,7.63,2072.0,108221.0,0.075,35.53,145102755.0,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,,8.05,72.58,0.824,,,,
RUS,Europe,Russia,2022-02-14,14102736.0,178785.0,188563.571,334093.0,672.0,689.857,97191.373,1232.127,1299.518,2302.458,4.631,4.754,1.12,,,,,,,,,269317948.0,,1856.05,,880667.0,6.069,0.2141,4.7,tests performed,158122926.0,77984384.0,71207119.0,11069122.0,275237.0,335046.0,108.97,53.74,49.07,7.63,2309.0,112424.0,0.077,35.51,145102755.0,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,,8.05,72.58,0.824,,,,
RUS,Europe,Russia,2022-02-15,14267875.0,165139.0,188712.429,334785.0,692.0,690.571,98329.456,1138.083,1300.543,2307.227,4.769,4.759,1.09,,,,,,,,,,,,,821677.0,5.663,0.2297,4.4,tests performed,158411769.0,78044493.0,71317632.0,11187390.0,288843.0,281764.0,109.17,53.79,49.15,7.71,1942.0,71469.0,0.049,35.5,145102755.0,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,,8.05,72.58,0.824,,,,
RUS,Europe,Russia,2022-02-16,14445698.0,177823.0,188145.571,335521.0,736.0,701.714,99554.953,1225.497,1296.637,2312.299,5.072,4.836,1.06,,,,,,,,,270341349.0,,1863.103,,762687.0,5.256,0.2467,4.1,tests performed,159211213.0,78200456.0,71431686.0,11716875.0,799444.0,350404.0,109.72,53.89,49.23,8.07,2415.0,78088.0,0.054,35.49,145102755.0,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,,8.05,72.58,0.824,,,,
RUS,Europe,Russia,2022-02-17,14624423.0,178725.0,185778.714,336299.0,778.0,714.143,100786.667,1231.713,1280.325,2317.661,5.362,4.922,1.02,,,,,,,,,,,,,729452.0,5.027,0.2547,3.9,tests performed,160816996.0,78284278.0,71601909.0,,1605783.0,537979.0,110.83,53.95,49.35,,3708.0,73728.0,0.051,35.48,145102755.0,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,,8.05,72.58,0.824,,,,
RUS,Europe,Russia,2022-02-18,14802439.0,178016.0,182322.286,337074.0,775.0,723.429,102013.494,1226.827,1256.505,2323.002,5.341,4.986,0.99,,,,,,,,,271725319.0,,1872.641,,696218.0,4.798,0.2619,3.8,tests performed,,,,,,487523.0,,,,,3360.0,73561.0,0.051,35.48,145102755.0,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,,8.05,72.58,0.824,,,,
RUS,Europe,Russia,2022-02-19,14979363.0,176924.0,178746.429,337860.0,786.0,733.286,103232.795,1219.301,1231.861,2328.419,5.417,5.054,0.96,,,,,,,,,,,,,662648.0,4.567,0.2697,3.7,tests performed,,,,,,453520.0,,,,,3126.0,70318.0,0.048,35.48,145102755.0,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,,8.05,72.58,0.824,,,,
RUS,Europe,Russia,2022-02-20,15147762.0,168399.0,174830.143,338595.0,735.0,739.143,104393.345,1160.55,1204.871,2333.484,5.065,5.094,0.93,,,,,,,,,,,,,629078.0,4.335,0.2779,3.6,tests performed,,,,,,427369.0,,,,,2945.0,60668.0,0.042,35.48,145102755.0,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,,8.05,72.58,0.824,,,,
RUS,Europe,Russia,2022-02-21,15297628.0,149866.0,170698.857,339319.0,724.0,746.571,105426.172,1032.827,1176.4,2338.474,4.99,5.145,0.9,,,,,,,,,273486507.0,,1884.778,,595508.0,4.104,0.2866,3.5,tests performed,,,,,,389110.0,,,,,2682.0,58544.0,0.04,35.48,145102755.0,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,,8.05,72.58,0.824,,,,
RUS,Europe,Russia,2022-02-22,15430540.0,132912.0,166095.0,340101.0,782.0,759.429,106342.157,915.985,1144.672,2343.863,5.389,5.234,0.87,,,,,,,,,273832839.0,346332.0,1887.165,2.387,571884.0,3.941,0.2904,3.4,tests performed,,,,,,348907.0,,,,,2405.0,53883.0,0.037,35.48,145102755.0,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,,8.05,72.58,0.824,,,,
RUS,Europe,Russia,2022-02-23,15566425.0,135885.0,160103.857,340872.0,771.0,764.429,107278.632,936.474,1103.383,2349.177,5.313,5.268,0.85,,,,,,,,,,,,,563939.0,3.886,0.2839,3.5,tests performed,,,,,,235762.0,,,,,1625.0,35528.0,0.024,35.48,145102755.0,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,,8.05,72.58,0.824,,,,
RUS,Europe,Russia,2022-02-24,15697674.0,131249.0,153321.571,341624.0,752.0,760.714,108183.156,904.525,1056.641,2354.359,5.183,5.243,0.82,,,,,,,,,274745006.0,,1893.451,,530239.0,3.654,0.2892,3.5,tests performed,,,,,,7425.0,,,,,51.0,27479.0,0.019,41.03,145102755.0,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,,8.05,72.58,0.824,,,,
RUS,Europe,Russia,2022-02-25,15819594.0,121920.0,145307.857,342397.0,773.0,760.429,109023.388,840.232,1001.413,2359.686,5.327,5.241,0.8,,,,,,,,,275174811.0,429805.0,1896.413,2.962,492785.0,3.396,0.2949,3.4,tests performed,,,,,,7425.0,,,,,51.0,27479.0,0.019,41.03,145102755.0,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,,8.05,72.58,0.824,,,,
RUS,Europe,Russia,2022-02-26,15941241.0,121647.0,137411.143,343178.0,781.0,759.714,109861.739,838.351,946.992,2365.069,5.382,5.236,0.78,,,,,,,,,275620571.0,445760.0,1899.485,3.072,472598.0,3.257,0.2908,3.4,tests performed,,,,,,7425.0,,,,,51.0,27479.0,0.019,41.03,145102755.0,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,,8.05,72.58,0.824,,,,
RUS,Europe,Russia,2022-02-27,16055851.0,114610.0,129727.0,343934.0,756.0,762.714,110651.593,789.854,894.035,2370.279,5.21,5.256,0.77,,,,,,,,,276078171.0,457600.0,1902.639,3.154,454104.0,3.13,0.2857,3.5,tests performed,,,,,,7425.0,,,,,51.0,27479.0,0.019,41.03,145102755.0,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,,8.05,72.58,0.824,,,,
RUS,Europe,Russia,2022-02-28,16161596.0,105745.0,123424.0,344655.0,721.0,762.286,111380.352,728.759,850.597,2375.248,4.969,5.253,0.76,,,,,,,,,276461998.0,383827.0,1905.284,2.645,425070.0,2.929,0.2904,3.4,tests performed,,,,,,7425.0,,,,,51.0,27479.0,0.019,41.03,145102755.0,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,,8.05,72.58,0.824,1163660.5,30.59,37.31,8019.56172369022
RUS,Europe,Russia,2022-03-01,16257688.0,96092.0,118164.0,345427.0,772.0,760.857,112042.587,662.234,814.347,2380.568,5.32,5.244,0.75,,,,,,,,,276734652.0,272654.0,1907.163,1.879,414545.0,2.857,0.285,3.5,tests performed,,,,,,7425.0,,,,,51.0,27479.0,0.019,41.03,145102755.0,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,,8.05,72.58,0.824,,,,
RUS,Europe,Russia,2022-03-02,16353868.0,96180.0,112491.857,346197.0,770.0,760.714,112705.427,662.841,775.257,2385.875,5.307,5.243,0.74,,,,,,,,,277066090.0,331438.0,1909.447,2.284,396738.0,2.734,0.2835,3.5,tests performed,,,,,,7425.0,,,,,51.0,27479.0,0.019,41.03,145102755.0,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,,8.05,72.58,0.824,,,,
RUS,Europe,Russia,2022-03-03,16445802.0,91934.0,106875.429,346967.0,770.0,763.286,113339.006,633.579,736.55,2391.181,5.307,5.26,0.72,,,,,,,,,,,,,395217.0,2.724,0.2704,3.7,tests performed,160920944.0,,71977339.0,12320537.0,,7425.0,110.9,,49.6,8.49,51.0,27479.0,0.019,35.46,145102755.0,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,,8.05,72.58,0.824,,,,
RUS,Europe,Russia,2022-03-04,16533932.0,88130.0,102048.286,347730.0,763.0,761.857,113946.369,607.363,703.283,2396.44,5.258,5.25,0.71,,,,,,,,,277956957.0,,1915.587,,397449.0,2.739,0.2568,3.9,tests performed,160957155.0,78696457.0,72040839.0,12358636.0,36211.0,11537.0,110.93,54.23,49.65,8.52,80.0,27479.0,0.019,35.45,145102755.0,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,,8.05,72.58,0.824,,,,
RUS,Europe,Russia,2022-03-05,16619507.0,85575.0,96895.143,348467.0,737.0,755.571,114536.123,589.754,667.769,2401.519,5.079,5.207,0.69,,,,,,,,,,,,,385823.0,2.659,0.2511,4.0,tests performed,161195872.0,78750034.0,72101180.0,12483441.0,238717.0,44579.0,111.09,54.27,49.69,8.6,307.0,31207.0,0.022,35.45,145102755.0,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,,8.05,72.58,0.824,,,,
RUS,Europe,Russia,2022-03-06,16698139.0,78632.0,91755.429,349196.0,729.0,751.714,115078.029,541.906,632.348,2406.543,5.024,5.181,0.68,,,,,,,,,,,,,372505.0,2.567,0.2463,4.1,tests performed,161243863.0,78769608.0,72122031.0,12491007.0,47991.0,50374.0,111.12,54.29,49.7,8.61,347.0,30078.0,0.021,35.45,145102755.0,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,,8.05,72.58,0.824,,,,
RUS,Europe,Russia,2022-03-07,16770275.0,72136.0,86954.143,349853.0,657.0,742.571,115575.166,497.137,599.259,2411.071,4.528,5.118,0.66,,,,,,,,,279050081.0,,1923.12,,369726.0,2.548,0.2352,4.3,tests performed,161246982.0,78770001.0,72124064.0,12491700.0,3119.0,49759.0,111.13,54.29,49.71,8.61,343.0,26208.0,0.018,35.45,145102755.0,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,,8.05,72.58,0.824,,,,
RUS,Europe,Russia,2022-03-08,16835844.0,65569.0,82593.714,350490.0,637.0,723.286,116027.046,451.88,569.208,2415.461,4.39,4.985,0.65,,,,,,,,,,,,,359852.0,2.48,0.2295,4.4,tests performed,,,,,,52489.0,,,,,362.0,23905.0,0.016,35.45,145102755.0,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,,8.05,72.58,0.824,,,,
RUS,Europe,Russia,2022-03-09,16893631.0,57787.0,77109.0,351124.0,634.0,703.857,116425.295,398.249,531.41,2419.83,4.369,4.851,0.62,,,,,,,,,,,,,341579.0,2.354,0.2257,4.4,tests performed,161300053.0,78792717.0,72143574.0,12502549.0,,55219.0,111.16,54.3,49.72,8.62,381.0,21602.0,0.015,35.45,145102755.0,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,,8.05,72.58,0.824,,,,
RUS,Europe,Russia,2022-03-10,16943915.0,50284.0,71159.0,351776.0,652.0,687.0,116771.835,346.541,490.404,2424.323,4.493,4.735,0.6,,,,,,,,,,,,,307022.0,2.116,0.2318,4.3,tests performed,161429748.0,78855034.0,72183240.0,12530261.0,129695.0,72686.0,111.25,54.34,49.75,8.64,501.0,26579.0,0.018,35.44,145102755.0,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,,8.05,72.58,0.824,,,,
RUS,Europe,Russia,2022-03-11,16993625.0,49710.0,65670.429,352437.0,661.0,672.429,117114.42,342.585,452.579,2428.879,4.555,4.634,0.59,,,,,,,,,279864208.0,,1928.731,,272464.0,1.878,0.241,4.1,tests performed,161477737.0,78862638.0,72208894.0,12544992.0,47989.0,74369.0,111.29,54.35,49.76,8.65,513.0,23740.0,0.016,35.44,145102755.0,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,,8.05,72.58,0.824,,,,
RUS,Europe,Russia,2022-03-12,17040721.0,47096.0,60173.429,353054.0,617.0,655.286,117438.99,324.57,414.695,2433.131,4.252,4.516,0.58,,,,,,,,,,,,,268001.0,1.847,0.2245,4.5,tests performed,161480902.0,78864152.0,72209922.0,12545615.0,3165.0,40719.0,111.29,54.35,49.76,8.65,281.0,16303.0,0.011,35.44,145102755.0,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,,8.05,72.58,0.824,,,,
RUS,Europe,Russia,2022-03-13,17084672.0,43951.0,55219.0,353635.0,581.0,634.143,117741.886,302.896,380.551,2437.135,4.004,4.37,0.58,,,,,,,,,280530471.0,,1933.323,,263538.0,1.816,0.2095,4.8,tests performed,,,,,,51641.0,,,,,356.0,18526.0,0.013,35.44,145102755.0,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,,8.05,72.58,0.824,,,,
RUS,Europe,Russia,2022-03-14,17124792.0,40120.0,50645.286,354157.0,522.0,614.857,118018.379,276.494,349.03,2440.732,3.597,4.237,0.58,,,,,,,,,,,,,248218.0,1.711,0.204,4.9,tests performed,161729803.0,,72236457.0,12614966.0,,68974.0,111.46,,49.78,8.69,475.0,23490.0,0.016,35.44,145102755.0,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,,8.05,72.58,0.824,,,,
RUS,Europe,Russia,2022-03-15,17160872.0,36080.0,46432.571,354702.0,545.0,601.714,118267.031,248.651,319.998,2444.488,3.756,4.147,0.58,,,,,,,,,,,,,255876.0,1.763,0.1815,5.5,tests performed,161799245.0,78969573.0,72312244.0,12656240.0,69442.0,75104.0,111.51,54.42,49.84,8.72,518.0,26888.0,0.019,35.44,145102755.0,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,,8.05,72.58,0.824,,,,
RUS,Europe,Russia,2022-03-16,17196841.0,35969.0,43315.714,355267.0,565.0,591.857,118514.917,247.886,298.518,2448.382,3.894,4.079,0.59,,,,,,,,,,,,,263533.0,1.816,0.1644,6.1,tests performed,161833738.0,78979054.0,72323725.0,12669779.0,34493.0,76241.0,111.53,54.43,49.84,8.73,525.0,26620.0,0.018,35.44,145102755.0,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,,8.05,72.58,0.824,,,,
RUS,Europe,Russia,2022-03-17,17231013.0,34172.0,41014.0,355816.0,549.0,577.143,118750.419,235.502,282.655,2452.166,3.784,3.977,0.59,,,,,,,,,,,,,271191.0,1.869,0.1512,6.6,tests performed,161840383.0,78979995.0,72324976.0,12674232.0,6645.0,58662.0,111.54,54.43,49.84,8.73,404.0,17852.0,0.012,35.44,145102755.0,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,,8.05,72.58,0.824,,,,
RUS,Europe,Russia,2022-03-18,17264828.0,33815.0,38743.286,356327.0,511.0,555.714,118983.461,233.042,267.006,2455.687,3.522,3.83,0.6,,,,,,,,,,,,,278848.0,1.922,0.1389,7.2,tests performed,161841637.0,78981249.0,72324976.0,12674232.0,1254.0,51986.0,111.54,54.43,49.84,8.73,358.0,16944.0,0.012,35.44,145102755.0,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,,8.05,72.58,0.824,,,,
RUS,Europe,Russia,2022-03-19,17297181.0,32353.0,36637.143,356812.0,485.0,536.857,119206.427,222.966,252.491,2459.03,3.342,3.7,0.6,,,,,,,,,,,,,267992.0,1.847,0.1367,7.3,tests performed,161844766.0,78982311.0,72324976.0,12676299.0,3129.0,51981.0,111.54,54.43,49.84,8.74,358.0,16880.0,0.012,35.44,145102755.0,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,,8.05,72.58,0.824,,,,
RUS,Europe,Russia,2022-03-20,17327694.0,30513.0,34717.429,357234.0,422.0,514.143,119416.713,210.285,239.261,2461.938,2.908,3.543,0.61,,,,,,,,,,,,,257135.0,1.772,0.135,7.4,tests performed,162052208.0,79097971.0,72387464.0,12705604.0,207442.0,63836.0,111.68,54.51,49.89,8.76,440.0,28383.0,0.02,35.43,145102755.0,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,,8.05,72.58,0.824,,,,
RUS,Europe,Russia,2022-03-21,17356036.0,28342.0,33034.857,357634.0,400.0,496.714,119612.036,195.324,227.665,2464.695,2.757,3.423,0.62,,,,,,,,,282587552.0,,1947.5,,257135.0,1.772,0.1285,7.8,tests performed,162246779.0,79211156.0,72400656.0,12773798.0,194571.0,73854.0,111.82,54.59,49.9,8.8,509.0,39532.0,0.027,35.43,145102755.0,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,,8.05,72.58,0.824,,,,
RUS,Europe,Russia,2022-03-22,17382051.0,26015.0,31597.0,358093.0,459.0,484.429,119791.323,179.287,217.756,2467.858,3.163,3.339,0.63,,,,,,,,,,,,,250497.0,1.726,0.1261,7.9,tests performed,162443249.0,79272210.0,72501076.0,12808794.0,196470.0,92001.0,111.95,54.63,49.97,8.83,634.0,43234.0,0.03,35.42,145102755.0,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,,8.05,72.58,0.824,,,,
RUS,Europe,Russia,2022-03-23,17408475.0,26424.0,30233.429,358510.0,417.0,463.286,119973.428,182.105,208.359,2470.732,2.874,3.193,0.63,,,,,,,,,,,,,243860.0,1.681,0.124,8.1,tests performed,162700595.0,79436064.0,72548414.0,12854960.0,257346.0,123837.0,112.13,54.74,50.0,8.86,853.0,65287.0,0.045,35.42,145102755.0,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,,8.05,72.58,0.824,,,,
RUS,Europe,Russia,2022-03-24,17433393.0,24918.0,28911.429,358919.0,409.0,443.286,120145.155,171.727,199.248,2473.551,2.819,3.055,0.64,,,,,,,,,283219566.0,,1951.855,,237222.0,1.635,0.1219,8.2,tests performed,163038146.0,79608582.0,72707136.0,12861273.0,337551.0,171109.0,112.36,54.86,50.11,8.86,1179.0,89798.0,0.062,35.41,145102755.0,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,,8.05,72.58,0.824,,,,
RUS,Europe,Russia,2022-03-25,17458275.0,24882.0,27635.286,359307.0,388.0,425.714,120316.634,171.478,190.453,2476.225,2.674,2.934,0.64,,,,,,,,,,,,,236101.0,1.627,0.117,8.5,tests performed,163065113.0,79621685.0,72712682.0,12869591.0,26967.0,174782.0,112.38,54.87,50.11,8.87,1205.0,91491.0,0.063,35.41,145102755.0,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,,8.05,72.58,0.824,,,,
